Run,Epoch,Train_Loss,Val_Loss,Val_Acc,Val_AUC
1,1,0.7094335120064872,0.7254043459892273,0.38,0.34867829527063476
1,2,0.6896257839884077,0.7463717524210612,0.36666666666666664,0.30480129473116346
1,3,0.6552453286307198,0.7626032082239786,0.4,0.37745009890307496
1,4,0.5743550641196115,0.6997811198234558,0.5466666666666666,0.5461247976982557
1,5,0.514286858183997,0.9121827268600464,0.44,0.522747707246898
1,6,0.44619092396327426,0.7295710364977519,0.5533333333333333,0.6257867290055745
1,7,0.3940905291693551,0.8195001061757405,0.5533333333333333,0.6076245279625967
1,8,0.2941515222617558,0.8050719587008158,0.62,0.6734400287718036
1,9,0.2877689789022718,0.8733388916651408,0.5933333333333334,0.6541988850926092
1,10,0.23764389327594213,0.9029727300008138,0.6466666666666666,0.6907031109512678
1,11,0.18932018109730311,0.9030467677116394,0.6533333333333333,0.7243301564466822
1,12,0.19497845939227512,0.9073284848531087,0.66,0.7239705089012767
1,13,0.17003841425691332,1.103485139211019,0.6466666666666666,0.6745189714080201
1,14,0.20465002954006195,1.0656733020146687,0.6,0.6732602049991009
1,15,0.1595309458034379,1.0311873277028403,0.64,0.718755619492897
1,16,0.17629121720790863,1.1493032264709473,0.6266666666666667,0.6784750944074807
1,17,0.16618125225816455,0.9321447348594666,0.7,0.7388958820356051
1,18,0.1307423133083752,1.077148985862732,0.6333333333333333,0.730264340945873
1,19,0.11847678559167045,1.1221245749791464,0.6466666666666666,0.7194749145837079
1,20,0.13251813952411923,1.0677274386088054,0.6533333333333333,0.7344002877180363
1,21,0.1172100336423942,1.493284176190694,0.5733333333333334,0.675957561589642
1,22,0.1055358812212944,1.1568889935811362,0.64,0.7191152670383024
1,23,0.09871425156082426,1.898840176264445,0.64,0.6919618773601871
1,24,0.0832865715452603,1.8376963885625204,0.6,0.6950188814961337
1,25,0.12153792871960571,1.9755865224202473,0.6133333333333333,0.6917820535874842
2,1,0.7200666104044233,0.720482177734375,0.4266666666666667,0.3940527065527065
2,2,0.6911536206517901,0.749306190808614,0.34,0.2777777777777778
2,3,0.6640631937980652,0.7798541196187337,0.3333333333333333,0.2861467236467236
2,4,0.6049038546425956,0.798033107916514,0.4666666666666667,0.4804131054131054
2,5,0.5354967713356018,0.7898684597015381,0.5,0.4991096866096866
2,6,0.44708122594015937,0.8191795412699382,0.54,0.5975783475783476
2,7,0.37564807159560065,0.8581507897377014,0.5533333333333333,0.6406695156695157
2,8,0.32418816668646677,0.8755816173553467,0.62,0.6695156695156695
2,9,0.2932483836582729,0.9086195929845174,0.6066666666666667,0.6837606837606838
2,10,0.25374499653066906,0.9137103668848674,0.58,0.6809116809116809
2,11,0.24585904853684562,0.9740046040217082,0.6266666666666667,0.6946225071225071
2,12,0.21973626494407653,0.9655051596959432,0.66,0.7302350427350427
2,13,0.22717294088431766,0.973419410387675,0.64,0.7156339031339031
2,14,0.17645973495074682,0.9891738263765971,0.66,0.7384259259259258
2,15,0.15719931193760464,1.0752860959370931,0.6866666666666666,0.7494658119658121
2,16,0.162597095561879,1.0297271728515625,0.6733333333333333,0.7183048433048435
2,17,0.1297058195940086,1.1857469328244528,0.6733333333333333,0.7519586894586895
2,18,0.13205377629825046,1.0130643916130067,0.6933333333333334,0.7533831908831908
2,19,0.14088596982615334,1.0775130335489909,0.6533333333333333,0.7524928774928775
2,20,0.13051609173417092,1.1720408010482788,0.66,0.735042735042735
2,21,0.08543294347822666,1.1109587995211283,0.66,0.7491096866096867
2,22,0.10759071192571094,1.1524972963333129,0.68,0.7505341880341879
2,23,0.0779099880265338,1.1906594729423523,0.68,0.7542735042735043
2,24,0.08402961486418332,1.2895320208867391,0.6866666666666666,0.7325498575498575
2,25,0.08712980869093112,1.2454383778572082,0.68,0.7491096866096866
3,1,0.7126713623319353,0.7273252439498902,0.4066666666666667,0.3737281976744186
3,2,0.6806901918138777,0.7502452087402344,0.34,0.3005087209302326
3,3,0.6572695439202445,0.7514762274424235,0.38,0.35138081395348836
3,4,0.5919462064334324,0.7375811179478963,0.5,0.5510537790697674
3,5,0.5161274271351951,0.7059875146547954,0.5866666666666667,0.6509811046511628
3,6,0.4276570474249976,0.7095848377545675,0.6,0.698219476744186
3,7,0.3791046946389335,0.758411496480306,0.6333333333333333,0.7149345930232558
3,8,0.32078026379857744,0.8002723534901937,0.6066666666666667,0.7196584302325582
3,9,0.2569512678044183,0.8834513346354167,0.6333333333333333,0.7231104651162791
3,10,0.23656612600599017,0.8697390858332316,0.6333333333333333,0.7272892441860465
3,11,0.20323103036199297,0.9819929409027099,0.62,0.7272892441860466
3,12,0.21966474430901664,0.9272499624888102,0.62,0.7211119186046513
3,13,0.19291998990944453,0.9670977052052816,0.62,0.7238372093023256
3,14,0.14851732552051544,0.9850573174158732,0.6533333333333333,0.7254723837209303
3,15,0.13801241372312817,1.0700909042358397,0.64,0.7369186046511628
3,16,0.12881907699363573,0.9990210501352946,0.66,0.7425508720930232
3,17,0.1517217065181051,1.1049979543685913,0.66,0.7423691860465117
3,18,0.11187295664634024,1.0302314790089926,0.7066666666666667,0.7403706395348837
3,19,0.12053123412387712,1.1396064631144205,0.6466666666666666,0.7509084302325584
3,20,0.10370646874819484,1.095234791437785,0.6733333333333333,0.7521802325581396
3,21,0.1078197119491441,1.161283696492513,0.6933333333333334,0.7211119186046511
3,22,0.0927647008214678,1.3057618776957194,0.6466666666666666,0.7131177325581396
3,23,0.06969832187252385,1.276596113840739,0.7,0.7125726744186047
3,24,0.06746391871145793,1.442469803492228,0.66,0.7309229651162792
3,25,0.07100378778363978,1.36025071144104,0.7,0.7196584302325582
4,1,0.7112937756947109,0.7265343928337097,0.31333333333333335,0.30804843304843305
4,2,0.6797807727541242,0.7567430559794108,0.31333333333333335,0.24750712250712253
4,3,0.6590658126558576,0.7721984179814657,0.3333333333333333,0.33903133903133903
4,4,0.5893934542792184,0.788805312315623,0.4533333333333333,0.4675925925925926
4,5,0.5054481206621443,0.786095852057139,0.5333333333333333,0.5407763532763533
4,6,0.4361273586750031,0.7673283497492472,0.5733333333333334,0.6522435897435899
4,7,0.38502594334738593,0.8495481395721436,0.58,0.6201923076923078
4,8,0.3335356599943978,0.8474734497070312,0.6066666666666667,0.6842948717948718
4,9,0.2850065477405276,0.9319561473528544,0.6,0.7259615384615385
4,10,0.23932652814047678,0.9267923108736674,0.64,0.7102920227920227
4,11,0.25828282032694133,0.9159935871760051,0.6066666666666667,0.7120726495726496
4,12,0.2073981486048017,0.9603391695022583,0.68,0.7225783475783476
4,13,0.18718809247016907,0.8958811269203821,0.6466666666666666,0.7507122507122507
4,14,0.15416626938751765,0.9390964875618617,0.6333333333333333,0.7646011396011395
4,15,0.16882230043411256,0.9806722362836202,0.66,0.7357549857549857
4,16,0.1585738162483488,1.0322093780835468,0.6666666666666666,0.7471509971509971
4,17,0.16191120982170104,1.0200871109962464,0.66,0.746082621082621
4,18,0.13466068855353763,0.9344595408439637,0.7,0.7646011396011396
4,19,0.12915086426905223,0.981646122932434,0.6733333333333333,0.7432336182336182
4,20,0.08462025067635945,1.0983742002646129,0.7,0.7432336182336181
4,21,0.10336833968758583,1.161902072429657,0.68,0.7288105413105412
4,22,0.09443463668227196,1.0815604130427043,0.7266666666666667,0.7633547008547009
4,23,0.14588990979960986,1.209831363360087,0.7066666666666667,0.7491096866096866
4,24,0.09185163072177342,1.0501766514778137,0.7,0.7633547008547008
4,25,0.09065173608916147,1.1283751368522643,0.66,0.7473290598290598
5,1,0.711723951952798,0.7332929142316182,0.38666666666666666,0.35371336090631184
5,2,0.6822427845001221,0.7500206470489502,0.35333333333333333,0.3204459629563028
5,3,0.6569836173738752,0.7578486315409343,0.4,0.3695378529041539
5,4,0.6031769568579538,0.7341181468963623,0.49333333333333335,0.49235748966013304
5,5,0.5181726007802145,0.7192747020721435,0.5333333333333333,0.5748966013306958
5,6,0.452084025655474,0.7536747300624848,0.5733333333333334,0.6106815320985435
5,7,0.383038627079555,0.7288174545764923,0.5933333333333334,0.6682251393634239
5,8,0.3288729688950947,0.7950034167369207,0.62,0.6577953605466642
5,9,0.28526714767728534,0.8477680226167043,0.6066666666666667,0.6851285739974825
5,10,0.28217381732804436,0.9682186814149221,0.5666666666666667,0.6428699874123358
5,11,0.2515299662521907,0.9676290488243103,0.5933333333333334,0.6669663729545047
5,12,0.2003531161376408,0.9441036558151246,0.64,0.6964574716777557
5,13,0.1940310777936663,0.9986078862349193,0.6266666666666667,0.7047293652220824
5,14,0.19480149524552481,0.9820016193389892,0.6533333333333333,0.7025714799496493
5,15,0.15669822437422617,0.9810959208011627,0.6866666666666666,0.7331415213091171
5,16,0.13765126709427153,1.0144918434818586,0.6733333333333333,0.7284661032188455
5,17,0.1628220740386418,1.0051080722610155,0.7066666666666667,0.7442905952166876
5,18,0.1239989275591714,1.099171856244405,0.7,0.7254090990828987
