Run,Epoch,Train_Loss,Val_Loss,Val_Acc,Val_AUC
1,1,0.738063623223986,0.46155392410962476,0.8,0.867887184562098
1,2,0.46942048981076195,0.3530725940414097,0.8333333333333334,0.9416130628401782
1,3,0.2796267767037664,0.3096382344222587,0.8555555555555555,0.9495299356754082
1,4,0.25836122844900405,0.42116658713506616,0.8111111111111111,0.9391390400791687
1,5,0.1838669803170931,0.2765130866723864,0.8888888888888888,0.9524987629886195
1,6,0.10366513510899884,0.23684386995054132,0.9222222222222223,0.9633844631370608
1,7,0.13110866202484994,0.2688517448208902,0.9,0.9614052449282533
1,8,0.050015239195809476,0.5171459660176998,0.8555555555555555,0.9416130628401781
1,9,0.09775099507754757,0.2572625187002932,0.8888888888888888,0.9648688767936665
1,10,0.07754801111739307,0.42534850264454016,0.8444444444444444,0.9148936170212766
1,11,0.03348993007537155,0.24743998206584997,0.9111111111111111,0.9717961405244928
1,12,0.021982407523319127,0.265585909223022,0.9111111111111111,0.9633844631370608
1,13,0.018718348729557226,0.25639243742815504,0.9111111111111111,0.9653636813458684
1,14,0.017437415085511193,0.25207362529497757,0.9,0.9663532904502722
1,15,0.011926443838248296,0.3132553315599975,0.9111111111111111,0.9678377041068779
1,16,0.009444686820331429,0.2548900203242817,0.9222222222222223,0.9752597723899059
1,17,0.009673167458580186,0.2787505048845955,0.9,0.975259772389906
1,18,0.014060188610372799,0.26803254104933055,0.9,0.9757545769421079
1,19,0.008067495990101071,0.2471616642154834,0.9,0.9762493814943097
1,20,0.0075382517977795075,0.22266013565240428,0.9,0.9811974270163286
1,21,0.00490057047268021,0.23640963715835192,0.9111111111111111,0.9811974270163286
1,22,0.004654878354077006,0.25723749846371863,0.9111111111111111,0.9816922315685305
1,23,0.004557334881420025,0.23269905993188528,0.9222222222222223,0.9767441860465116
1,24,0.004580827794104282,0.23596689799603116,0.9222222222222223,0.975259772389906
1,25,0.004609207819227041,0.27044400493184145,0.9333333333333333,0.9722909450766947
2,1,0.7411809489840553,0.5535248090391574,0.7111111111111111,0.8045634920634921
