Run,Epoch,Train_Loss,Val_Loss,Val_Acc,Val_AUC
1,1,0.6413019405092512,0.4324515792786291,0.8266666666666667,0.9051770147660558
1,2,0.3553996984022004,0.341266739623327,0.8666666666666667,0.9608610567514677
1,3,0.2767183088617665,0.20151758439054615,0.92,0.9816758583881872
1,4,0.15897309894008296,0.3206549649445438,0.8866666666666667,0.9734922611634941
1,5,0.11107910606477941,0.21446695438537158,0.92,0.9798968155132538
1,6,0.10895757418658052,0.22792386900829642,0.9333333333333333,0.9768724426258673
1,7,0.04998887409056936,0.16325574542861432,0.9333333333333333,0.9877246041629603
1,8,0.09049603262916207,0.5441004957293013,0.7866666666666666,0.9861234655755204
1,9,0.09650327062766467,0.3417255239205827,0.9066666666666666,0.9638854296388543
1,10,0.05671163474874837,0.21901107291494937,0.9266666666666666,0.9736701654509874
1,11,0.04222735488122063,0.24863012737324952,0.94,0.9727806440135207
1,12,0.13790925883022803,0.20530972124297955,0.94,0.9823874755381604
1,13,0.0362426175323448,0.16224444326699564,0.94,0.9850560398505603
1,14,0.010580948420268084,0.18555296830048687,0.9533333333333334,0.9832769969756271
1,15,0.0073089867128458405,0.17277250656747797,0.9533333333333334,0.9861234655755203
1,16,0.007513965971634856,0.14761041034638,0.96,0.9891478384629069
1,17,0.004941873652694215,0.1695088899332883,0.9533333333333334,0.9868350827254937
1,18,0.003434897120376783,0.181592228830069,0.96,0.9877246041629604
1,19,0.0044816940364294814,0.21252068417226455,0.9533333333333334,0.9843444227005871
1,20,0.003409915973315947,0.1806803987840938,0.9533333333333334,0.9882583170254402
1,21,0.0032420704758260397,0.17050440571237183,0.9666666666666667,0.9898594556128801
1,22,0.0024209282130634945,0.1757177752036736,0.9666666666666667,0.9896815513253869
1,23,0.0023100616054892143,0.164718894747478,0.9666666666666667,0.9887920298879204
1,24,0.0020142107621982826,0.1920382950625744,0.96,0.9879025084504537
1,25,0.002288184383484934,0.18542725738332497,0.9666666666666667,0.987546699875467
2,1,0.6530588251352311,0.4091374701575229,0.86,0.8998933143669986
2,2,0.3183209890765803,0.445733248011062,0.76,0.9473684210526315
2,3,0.2215013653146369,0.16137098780784168,0.9533333333333334,0.9889758179231862
2,4,0.13944010340741703,0.26366535088929693,0.9133333333333333,0.9692389758179232
2,5,0.12337304248341492,0.12729197159703626,0.96,0.9948435277382646
